id;paevakaja_id;nimi
1076;448;Nugis Ülo
1077;448;Vähi Tiit
1078;448;Rüütel Arnold
1079;448;Puura Toomas
1080;448;Karits Henn
1081;449;Wörner Manfred
1082;449;Treufeldt Indrek
1083;450;Saarna Ain
1084;450;Valk Heinz
1085;450;Savisaar Edgar
1086;450;Lippmaa Jaan
1087;451;Liim Jüri
1088;451;Olhovikov
1089;451;Valmis Aarne
1090;452;Kallas Siim
1091;452;Liiv Urmas
1092;452;Saarna Ain
1093;452;Vapper Kalev
1094;452;Kuusalu Rein
1095;453;Treufeldt Indrek
1096;453;Tischler Milvi
1097;453;Toom Uku
1098;453;Rätsep Malle
1099;454;Eelmaa
1100;454;Madisson Aivar
1101;454;Loit Urmas
1102;455;Lindre Rein
1103;455;Lepik Tarmo
1104;455;Veermets Ain
1105;455;Selg Erik
1106;456;Sookruus Peeter
1107;456;Veidemann Rein
1108;456;Loit Urmas
1109;457;Loit Urmas
1110;458;Hallaste Illar
1111;459;Veidemann Rein
1112;459;Vahtre Lauri
1113;459;Loit Urmas
1114;460;Veldermann Hubert
1115;460;Peegel Juhan
1116;461;Parek Lagle
1117;461;Kollist Andres
1118;461;Klaar Toivo
1119;461;Öövel Andrus
1120;461;Loit Urmas
1121;462;Öövel Andrus
1122;463;Laar Mart
1123;463;Lauristin Marju
1124;463;Vihvelin Lembit
1125;464;Laar Valve
1126;464;Luik Jüri
1127;464;Laar Hans
1128;464;Sinisoo Mark
1129;465;Niitenberg Arvo
1130;466;Loit Urmas
1131;466;Susi Heli
1132;466;Laar Mart
1133;466;Arjakas Küllo
1134;467;Loit Urmas
1135;467;Meri Lennart
1136;468;Eentalu Riina
1137;468;Paal Gunnar
1138;468;Einseln Aleksander
1139;468;Nutt Mart
1140;469;Kelam Tunne
1141;470;Parek Lagle
1142;471;Eentalu Riina
1143;471;Laar Mart
1144;472;Loit Urmas
1145;472;Öövel Andrus
1146;472;Parek Lagle
1147;472;Laar Mart
1148;472;Tarand Andres
1149;472;Kannik Indrek
1150;472;Vooglaid Ülo
1151;473;Loit Urmas
1152;473;Erm Ants
1153;474;Sovetnikov Sergei
1154;476;Treufeldt Indrek
1155;476;Tšuikin Vladimir
1156;476;Homjakov Vladimir
1157;476;Loit Urmas
1158;476;Tarand Indrek
1159;476;Annik Rein
1160;477;Loit Urmas
1161;477;Homjakov Vladimir
1162;477;Tšuikin Vladimir
1163;478;Rüütel Arnold
1164;478;Kelam Tunne
1165;479;Kirotar Mati
1166;479;Luik Jüri
1167;480;Mägi Riho
1168;480;Loit Urmas
1169;480;Rumessen Vardo
1170;480;Himma Paul
1171;480;Rummo Paul-Eerik
1172;481;Kaldre Peeter
1173;481;Kaldmaa Linnar
1174;481;Mägi Riho
1175;482;Vaino Karl
1176;482;Eenmaa Ivi
1177;483;Kaasik Feliks
1178;484;Kaldre Peeter
1179;484;Saatpalu Vello
1180;484;Osvet Anne
1181;484;Hänni Liia
1182;484;Vitsur Heido
1183;484;Siilivask Karl
1184;484;Meister Andi
1185;484;Riimaa Jüri
1186;484;Brown Richard
1187;485;Loit Urmas
1188;485;Toom Uku
1189;485;Eentalu Riina
1190;485;Kriivan Piret
1191;485;Treufeldt Indrek
1192;485;Koni Urve
1193;485;Tirel Tõnis
1194;486;Kaldre Peeter
1195;486;Haldre Herkki
1196;487;Halo Veikko
1197;487;Oll Jüri
1198;488;Arike Heiki
1199;489;Küüra Leida
1200;489;Arike Heiki
1201;489;Meri Lennart
1202;490;Luks Raul
1203;491;Laar Taimi
1204;491;Luks Raul
1205;492;Luik Jüri
1206;493;Osvet Anne
1207;494;Osvet Anne
1208;494;Nugis Ülo
1209;495;Einseln Aleksander
1210;496;Meri Lennart
1211;496;Osvet Anne
1212;497;Osvet Anne
1213;498;Osvet Anne
1214;499;Osvet Anne
1215;500;Osvet Anne
1216;501;Osvet Anne
1217;502;Eentalu Riina
1218;502;Veidemann Rein
1219;503;Eentalu Riina
1220;503;Talving Heikki
1221;503;Jürisson Veiko
1222;504;Eentalu Riina
1223;504;Remsu Olev
1224;505;Eentalu Riina
1225;505;Jürisson Veiko
1226;506;Loit Urmas
1227;506;Raidla Peeter
1228;507;Kirotar Mati
1229;507;Laar Mart
1230;507;Rummo Paul-Eerik
1231;508;Luik Hans H.
1232;509;Rummo Paul-Eerik
1233;509;Raude Kuno
1234;510;Müür Märt
1235;511;Jürisson Veiko
1236;511;Tali Peeter
1237;511;Eentalu Riina
1238;512;Loit Urmas
1239;512;Järvet Jüri
1240;513;Loit Urmas
1241;513;Laar Mart
1242;514;Loit Urmas
1243;514;Kergand Aavo
1244;514;Mardo Hillar
1245;515;Meri Lennart
1246;515;Luik Jüri
1247;516;Eentalu Riina
1248;516;Laar Mart
1249;517;Treufeldt Indrek
1250;517;Meri Lennart
1251;518;Luik Jüri
1252;519;Luks Raul
1253;520;Osvet Anne
1254;520;Meri Lennart
1255;520;Laar Mart
1256;520;Eentalu Riina
1257;520;Luik Jüri
1258;520;Loit Urmas
1259;520;Sirel Arvo
1260;520;Treufeldt Indrek
1261;520;Talve Tanel
1262;520;Mikiver Mikk
1263;520;Ignats Ülo
1264;520;Rebas Mare
1265;520;Joorits Ats
1266;520;Nahkmann Hillar
1267;521;Raa Age
1268;521;Mikkel Helju
1269;522;Nugis Ülo
1270;522;Einseln Aleksander
1271;522;Meri Lennart
1272;522;Tarand Andres
1273;522;Olesk Peeter
1274;522;Maaroos Heidi-Ingrid
1275;522;Tormis Veljo
1276;522;Vissak Margit
1277;522;Lõhmus Riina
1278;522;Bahr Robert von
1279;525;Osvet Anne
1280;525;Vare Kai
1281;525;Meri Lennart
1282;525;Kelmsaar Vallo
1283;525;Varik Andres
1284;525;Varul Paul
1285;525;Hint Madis
1286;525;Kammiste Antti
1287;526;Nahkmann Hillar
1288;526;Laar Mart
1289;526;Aichorn Kaarli
1290;526;Kaasik Sigrid
1291;526;Saaret Marko
1292;526;Kuivjõgi Veljo
1293;526;Lukas Tõnis
1294;526;Viisimaa Piret
1295;526;Mälberg Mall
1296;526;Vare Kai
1297;526;Lauristin Marju
1298;526;Rahuoja Riho
1299;526;Parve Valter
1300;526;Sookruus Peeter
1301;527;Uudelepp Agu
1302;527;Toom Uku
1303;527;Kallas Siim
1304;527;Savisaar Edgar
1305;527;Siimann Mart
1306;527;Laar Mart
1307;527;Tarand Andres
1308;527;Kreitzberg Peeter
1309;527;Jürgenson Kalle
1310;527;Nahkmann Hillar
1311;527;Hint Madis
1312;527;Mälberg Mall
1313;527;Osvet Anne
1314;527;Toomla Rein
1315;527;Pukk Marit
1316;527;Käärma Ants
1317;527;Blank Tõnis
1318;527;Nurm Kaul
1319;527;Padar Ivari
1320;527;Oja Maret
1321;527;Nestor Eiki
1322;527;Paavo Raivo
1323;527;Kaasik Sigrid
1324;527;Lukas Tõnis
1325;527;Aarna Olav
1326;527;Aaviksoo Jaak
1327;527;Eentalu Riina
1328;527;Kivi Signe
1329;527;Mätlik Heiki
1330;527;Kelmsaar Vallo
1331;528;Berends Erki
1332;533;Osvet Anne
1333;533;Laar Mart
1334;534;Uudelepp Agu
1335;534;Savi Toomas
1336;534;Sinissaar Tiit
1337;534;Varek Toomas
1338;534;Siimann Mart
1339;534;Lauristin Marju
1340;534;Reiljan Villu
1341;534;Ligi Jürgen
1342;534;Andrejev Viktor
1343;534;Mikiver Mikk
1344;535;Kelmsaar Vallo
1345;535;Õunapuu Jaan
1346;535;Loodus Tarmo
1347;535;Müürsepp Kurmet
1348;536;Toom Uku
1349;536;Ilves Toomas Hendrik
1350;536;Meri Lennart
1351;536;Saar Andrus
1352;537;Mälberg Mall
1353;538;Hint Madis
1354;539;Pukk Marit
1355;539;Nestor Eiki
1356;539;Üprus Avo
1357;540;Vare Kai
1358;540;Lukas Tõnis
1359;541;Eentalu Riina
1360;541;Tulviste Peeter
1361;541;Siiner Mari
1362;541;Kaljuste Tõnu
1363;541;Meri Lennart
1364;542;Rask Märt
1365;542;Russak Ülo
1366;542;Voitka Ülo
1367;542;Reinop Gustav
1368;543;Ilves Elfriede
1369;543;Pant Valdo
1370;543;Hansen Jüri
1371;543;Kivilo Hans
1372;544;Toom Uku
1373;544;Robertson George
1374;544;Allik Jaak
1375;544;Saaret Marko
1376;544;Kelmsaar Vallo
1377;544;Truu Elmar
1378;544;Kelam Tunne
1379;544;Savisaar Edgar
1380;544;Mälberg Mall
1381;544;Kallas Siim
1382;544;Padar Ivari
1383;544;Atonen Meelis
1384;544;Vare Kai
1385;544;Reiljan Villu
1386;544;Parts Juhan
1387;544;Rüütel Arnold
1388;544;Teder Merike
1389;544;Oviir Siiri
1390;544;Danilov Hannes
1391;544;Ilves Pille
1392;544;Kork Andres
1393;544;Pukk Marit
1394;544;Nestor Eiki
1395;544;Paavo Vambola
1396;544;Hartmann Piret
1397;544;Kiisler Indrek
1398;544;Pärnits Kadi
1399;544;Roosimaa Toivo
1400;544;Rask Märt
1401;544;Proos Ivi
1402;544;Heidmets Mati
1403;544;Seppik Ain
1404;544;Eentalu Riina
1405;544;Kivi Signe
1406;544;Allikmaa Margus
1407;545;Suuman Toomas
1408;545;Eentalu Riina
1409;546;Mälberg Mall
1410;546;Atonen Meelis
1411;546;Kelmsaar Vallo
1412;546;Mihkelson Marko
1413;546;Maiberg Tarmo
1414;546;Ojuland Kristiina
1415;546;Rist Piret
1416;546;Mikk Arne
1417;546;Eensalu Ivo
1418;547;Kelmsaar Vallo
1419;547;Kompus Meelis
1420;547;Sinijärv Riivo
1421;547;Sein Jüri-Karl
1422;547;Karjatse Tõnu
1423;547;Tuiksoo Ester
1424;547;Raamets Heli
1425;547;Varik Lauri
1426;547;Jänes Laine
1427;548;Mälberg Mall
1428;548;Šalda Toomas
1429;548;Kurs Teet
1430;548;Erkman Kuno
1431;548;Ševtsov Jolan
1432;548;Toom Uku
1433;548;Saar Andrus
1434;548;Seredenko Sergei
1435;548;Vaht Gunnar
1436;548;Kurm Margus
1437;548;Lopp Nele
1438;549;Toom Uku
1439;549;Rummo Paul-Eerik
1440;549;Mälberg Mall
1441;549;Atonen Meelis
1442;549;Ojuland Kristiina
1443;549;Trossek Andreas
1444;549;Karjatse Tõnu
1445;549;Heinapuu Andres
1446;549;Erm Annely
1447;549;Semjonova Rica
1448;550;Kiisler Indrek
1449;550;Lopp Nele
1450;550;Maadvere Ene
1451;550;Karjatse Tõnu
1452;550;Tampere Kaja
1453;550;Antropov Robert
1454;550;Abner Kadri
1455;550;Järvi Neeme
1456;550;Ehala Olav
1457;550;Seisler Liina-Jaanika
1458;550;Mälberg Mall
1459;550;Rist Piret
1460;550;Raude Kuno
1461;550;Reinsalu Urmas
1462;550;Kadalipp Lembit
1463;550;Härm Anders
1464;550;Erm Annely
1465;550;Kaasik-Aaslav Katri
1466;551;Talve Tanel
1467;551;Reiljan Villu
1468;551;Kiisler Indrek
1469;551;Eentalu Riina
1470;551;Toomik Jaan
1471;551;Poslawski Georg
1472;551;Laurson Peeter
1473;551;Paavo Vambola
1474;551;Tuuleveski Urmas
1475;551;Karjatse Tõnu
1476;551;Sulbi Raul
1477;551;Rist Piret
1478;552;Kiisler Indrek
1479;552;Paavo Vambola
1480;552;Laurson Peeter
1481;552;Saar Endel
1482;552;Abner Kadri
1483;552;Mändma Sirli
1484;553;Vare Kai
1485;553;Kelmsaar Vallo
1486;553;Oopkaup Andres
1487;553;Lopp Nele
1488;553;Pärtel Ago
1489;553;Uustalu Erki
1490;553;Kompus Meelis
1491;553;Jäätma Kadri
1492;554;Kiisler Indrek
1493;554;Toom Uku
1494;554;Sester Sven
1495;554;Seppik Ain
1496;554;Atonen Meelis
1497;554;Ergma Ene
1498;554;Itse Birgit
1499;554;Mälberg Mall
1500;554;Kelam Tunne
1501;554;Vare Kai
1502;554;Trossek Andreas
1503;554;Kunnas Leo
1504;554;Õisberg Ülo
1505;554;Lopp Nele
1506;554;Kiviberg Ando
1507;554;Johanson Ants
1508;555;Kelmsaar Vallo
1509;555;Karjatse Tõnu
1510;555;Holmberg Hanno
1511;555;Anvelt Andres
1512;555;Ilves Toomas Hendrik
1513;555;Mälberg Mall
1514;555;Vare Kai
1515;555;Lapp Hille
1516;555;Kangur Jüri-Ruut
1517;555;Reimann Tõnu
1518;555;Lopp Nele
1519;556;Kelmsaar Vallo
1520;556;Kiisler Indrek
1521;556;Parts Juhan
1522;556;Mälberg Mall
1523;556;Kallas Siim
1524;556;Kompus Meelis
1525;556;Abner Kadri
1526;556;Tuiksoo Ester
1527;556;Atonen Meelis
1528;556;Raudsepp Peeter
1529;556;Erm Annely
1530;556;Vähi Peeter
1531;556;Rist Piret
1532;556;Kiviberg Ando
1533;556;Aus Piret
1534;557;Toom Uku
1535;557;Kompus Meelis
1536;557;Heinloo Aavo
1537;557;Lopp Nele
1538;557;Matvere Marko
1539;557;Vare Kai
1540;557;Dvinjaninov Andres
1541;557;Paavo Vambola
1542;557;Rist Piret
1543;557;Rimmel Malle
1544;558;Karjatse Tõnu
1545;558;Abner Kadri
1546;558;Krüüner Teo
1547;558;Laugaste Eduard
1548;558;Purdeots Indrek
1549;559;Talve Tanel
1550;559;Rist Piret
1551;559;Tamra Tonio
1552;559;Pyhtilä Pertti
1553;560;Kelmsaar Vallo
1554;560;Trapido Toomas
1555;560;Kopti Monika
1556;560;Nukk Hans
1557;560;Mälberg Mall
1558;560;Rist Piret
1559;560;Triisa Rein
1560;560;Naanuri Viktor
1561;560;Kiisler Indrek
1562;560;Larsson Markus
1563;561;Kiisler Indrek
1564;561;Trossek Andreas
1565;561;Aedma Hanno
1566;561;Stalnuhhin Mihhail
1567;561;Vare Kai
1568;561;Parts Juhan
1569;561;Miilvee Tõnu
1570;561;Karjatse Tõnu
1571;561;Paavo Vambola
1572;561;Vilipuu Tõnu
1573;561;Pilvre Barbi
1574;561;Viru Katrin
1575;562;Mälberg Mall
1576;562;Loot Heiki
1577;562;Vare Kai
1578;562;Käis Lilika
1579;562;Kompus Meelis
1580;562;Toomsalu Taavi
1581;562;Laine Aare
1582;562;Toon Ludmilla
1583;562;Abner Kadri
1584;562;Orav Aigi
1585;563;Vare Kai
1586;563;Kelmsaar Vallo
1587;563;Ratas Jüri
1588;563;Jäppinen Kaia
1589;563;Eldermann Meelis
1590;563;Eichel Hans
1591;563;Veskimägi Taavi
1592;563;Parts Juhan
1593;563;Küttis Kalle
1594;563;Rist Piret
1595;563;Pomerants Marko
1596;563;Kompus Meelis
1597;563;Abner Kadri
1598;563;Randalu Ivalo
1599;564;Kelmsaar Vallo
1600;564;Kiisler Indrek
1601;564;Veskimägi Taavi
1602;564;Haak Ilmar
1603;564;Karjatse Tõnu
1604;564;Lopp Nele
1605;564;Ratas Jüri
1606;564;Uibo Andres
1607;564;Šalda Toomas
1608;564;Trink Elmar
1609;565;Mälberg Mall
1610;565;Sõber Heli
1611;565;Itse Birgit
1612;565;West Kaljo
1613;565;Rist Piret
1614;565;Savi Toomas
1615;565;Telgmaa Juhan
1616;565;Must Enno
1617;565;Varik Lauri
1618;565;Nobel Ene
1619;566;Vare Kai
1620;566;Osvet Anne
1621;566;Vallau Alvar
1622;566;Kompus Meelis
1623;566;Tikk Mati
1624;566;Varik Lauri
1625;566;Roots Katrin
1626;566;Nobel Ene
1627;567;Eentalu Riina
1628;567;Aaviksoo Peep
1629;567;Mälberg Mall
1630;567;Laine Aare
1631;567;Põlda Meelis
1632;567;Tamkivi Jaanus
1633;567;Kompus Meelis
1634;567;Allikmaa Margus
1635;567;Peterson Marius
1636;568;Eentalu Riina
1637;568;Kiisler Indrek
1638;568;Atonen Meelis
1639;568;Nõges Krõõt
1640;568;Abner Kadri
1641;568;Iva Kaia
1642;568;Vare Kai
1643;568;Laaneots Ants
1644;568;Riisalu Aivar
1645;568;Hanson Margus
1646;568;Aesma Madis
1647;568;Seli Neinar
1648;568;Tammert Aleksander
1649;568;Lillo Erik
1650;568;Tiisler Tarmo
1651;569;Mälberg Mall
1652;569;Kompus Meelis
1653;569;Taliga Harri
1654;569;Pomerants Marko
1655;569;Veskimägi Taavi
1656;569;Ojuland Kristiina
1657;569;Kiisler Indrek
1658;569;Loot Heiki
1659;569;Abner Kadri
1660;569;Antropov Robert
1661;569;Linnamägi Piret
1662;570;Vare Kai
1663;570;Mälberg Mall
1664;570;Eha Jaan
1665;570;Ojuland Kristiina
1666;570;Maimets Toivo
1667;570;Lopp Nele
1668;570;Rõõmussaar Avo
1669;570;Karjatse Tõnu
1670;570;Tiisler Tarmo
1671;570;Lään Vello
1672;570;Paavo Vambola
1673;570;Vaarik Andrus
1674;570;Tamm Raivo E.
1675;571;Eentalu Riina
1676;571;Karjatse Tõnu
1677;571;Normet Ivi
1678;571;Kriis Tarmo
1679;571;Ilisson Mati
1680;571;Gaškov Ago
1681;571;Aesma Madis
1682;571;Tamm Heikki
1683;571;Rogatchi Michael
1684;571;Erm Annely
1685;571;Tuominen Arto
1686;571;Ojalo Anne
1687;572;Kiisler Indrek
1688;572;Allawi Ayad
1689;572;Laaneots Ants
1690;572;Eentalu Riina
1691;572;Müller Larsen Peter
1692;572;Kaal Mati
1693;572;Kelt Toomas
1694;572;Vaik Aarne
1695;572;Mänd Lennart
1696;572;Paavo Vambola
1697;572;Wiedenhofer Thomas
1698;573;Kompus Meelis
1699;573;Vare Kai
1700;573;Orvet Sirje
1701;573;Jantson Ülle
1702;573;Paavo Vambola
1703;573;Nisu Maie
1704;574;Mälberg Mall
1705;574;Eentalu Riina
1706;574;Niitsoo Serkki
1707;574;Karjatse Tõnu
1708;574;Reihan Alvina
1709;574;Aesma Madis
1710;574;Eedla Helvi
1711;574;Laine Aare
1712;574;Paas Andres
1713;575;Eentalu Riina
1714;575;Trossek Andreas
1715;575;Jõks Allar
1716;575;Karjatse Tõnu
1717;575;Kõuts Tarmo
1718;575;Abner Kadri
1719;575;Lanno Üllar
1720;575;Hunt Marge
1721;575;Rummo Paul-Eerik
1722;575;Dvinjaninov Andres
1723;575;Pai Meelis
1724;576;Mälberg Mall
1725;576;Vare Kai
1726;576;Reinumägi Aare
1727;576;Kalatšov Vladimir
1728;576;Uri Einike
1729;576;Efendijev Eldar
1730;576;Kreitzberg Peeter
1731;576;Männik Siim
1732;576;Erm Annely
1733;576;Erkman Kuno
1734;576;Maiberg Tarmo
1735;576;Seppel Ly
1736;576;Paul Toomas
1737;576;Kelt Toomas
1738;576;Jaaniste Jaak
1739;577;Vare Kai
1740;577;Eentalu Riina
1741;577;Kallas Siim
1742;577;Parts Juhan
1743;577;Kompus Meelis
1744;577;Antropov Robert
1745;577;Šalda Toomas
1746;577;Ergma Ene
1747;577;Lindmäe Maris
1748;577;Valing Reet
1749;577;Kelt Toomas
1750;577;Maimets Toivo
1751;577;Pruus Kadi
1752;577;Pyykkö Maire
1753;577;Koha Eve
1754;577;Põldmaa Raivo
1755;578;Eentalu Riina
1756;578;Tiisler Tarmo
1757;578;Kompus Meelis
1758;578;Mälberg Mall
1759;578;Lopp Nele
1760;578;Hallik Ülle
1761;578;Kriis Tarmo
1762;578;Oro Lemmi
1763;578;Bellinghausen Walter
1764;578;Vähi Peeter
1765;578;Järvi Paavo
1766;578;Soosaar Mark
1767;579;Mälberg Mall
1768;579;Kelt Toomas
1769;579;Kirsipuu Tiiu
1770;579;Lopp Nele
1771;579;Must Aadu
1772;579;Paenurm Peeter
1773;579;Sildos Mail
1774;579;Habbin David
1775;579;Vähi Peeter
1776;579;Järvi Paavo
1777;580;Talve Tanel
1778;580;Vare Kai
1779;580;Lukas Jaan
1780;580;Abner Kadri
1781;580;Raudalainen Kadi
1782;580;Saar Eve
1783;580;Petrova Serafima
1784;580;Tralla Mare
1785;580;Rajasalu Ülle
1786;580;Salo Vello
1787;580;Altmäe Arvi
1788;581;Eentalu Riina
1789;581;Tiivel Toomas
1790;581;Kompus Meelis
1791;581;Kelt Toomas
1792;581;Mälberg Mall
1793;581;Rüütel Arnold
1794;581;Heinapuu Andres
1795;581;Markov Valeri
1796;581;Halonen Tarja
1797;581;Rummo Paul-Eerik
1798;581;Muiznieks Nils
1799;581;Uustalu Erki
1800;582;Toom Uku
1801;582;Õunapuu Jaan
1802;582;Abner Kadri
1803;582;Vare Kai
1804;582;Tralla Mare
1805;582;Karjatse Tõnu
1806;582;Knutsen Holger
1807;582;Kaskla Tiina
1808;583;Vare Kai
1809;583;Trossek Andreas
1810;583;Karjatse Tõnu
1811;583;Kompus Meelis
1812;583;Eentalu Riina
1813;583;Johannes Maris
1814;583;Tsahkna Anders
1815;583;Vitsut Toomas
1816;583;Savisaar Edgar
1817;583;Koidumaa Riina
1818;583;Oopkaup Andres
1819;583;Pärn Jaan
1820;583;Mäe Aivar
1821;583;Tormis Veljo
1822;583;Kaljuste Tõnu
1823;583;Jalakas Peeter
1824;584;Eentalu Riina
1825;584;Karjatse Tõnu
1826;584;Pomerants Marko
1827;584;Müürsepp Kurmet
1828;584;Maiberg Tarmo
1829;584;Atonen Meelis
1830;584;Abner Kadri
1831;584;Jõgiaas Aadu
1832;584;Karuks Tiit
1833;584;Heinapuu Andres
1834;584;Markov Valeri
1835;585;Talve Tanel
1836;585;Pertelson Indrek
1837;585;Tiisler Tarmo
1838;585;Rüütel Arnold
1839;585;Eentalu Riina
1840;585;Järlik Rein
1841;585;Made Tiit
1842;585;Toome Indrek
1843;585;Larsson Markus
1844;585;Aesma Madis
1845;585;Salm Sulev
1846;586;Vare Kai
1847;586;Jaanson Jüri
1848;586;Siimann Mart
1849;586;Abner Kadri
1850;586;Mäll Linnart
1851;586;Vaher Ken-Marti
1852;586;Paavo Vambola
1853;586;Tuubel Virve
1854;586;Erm Annely
1855;586;Vesik Eevi
1856;587;Karjatse Tõnu
1857;587;Varik Lauri
1858;587;Pertelson Indrek
1859;587;Saks Aare
1860;587;Veldre Vilma
1861;587;Kelmsaar Vallo
1862;587;Põhjala Aavo
1863;587;Mattiisen Dagmar
1864;588;Eentalu Riina
1865;588;Kelt Toomas
1866;588;Kompus Meelis
1867;588;Abner Kadri
1868;588;Varik Lauri
1869;588;Tarto Enn
1870;588;Kelam Tunne
1871;588;Herkel Andres
1872;588;Idigov Ahjad
1873;588;Niitepõld Õilme
1874;588;Krimm Lemme
1875;588;Tohver Eero
1876;588;Tooming Mart
1877;589;Kelmsaar Vallo
1878;589;Vare Kai
1879;589;Oviir Mihkel
1880;589;Karniol Kaie
1881;589;Kõrge Jüri
1882;589;Nikolajev Jüri
1883;589;Parts Juhan
1884;589;Abner Kadri
1885;589;Rummo Paul-Eerik
1886;589;Maiberg Tarmo
1887;589;Keevallik Andres
1888;589;Sürje Peep
1889;589;Sepp Veiko
1890;589;Grünberg Tõnu
1891;589;Türk Ülle
1892;589;Möls Leena
1893;590;Vare Kai
1894;590;Kriis Tarmo
1895;590;Taliga Harri
1896;590;Kompus Meelis
1897;590;Karjatse Tõnu
1898;590;Trossek Andreas
1899;590;Veskimägi Taavi
1900;590;Vasiliauskas Vytas
1901;590;Bursins Osakrs
1902;590;Vitsut Toomas
1903;590;Savisaar Edgar
1904;590;Tsahkna Anders
1905;590;Gaggl Risto
1906;590;Parts Juhan
1907;590;Markus Kersti
1908;590;Kaal Mati
1909;590;Soans Jaak
1910;591;Kelmsaar Vallo
1911;591;Eentalu Riina
1912;591;Veskimägi Taavi
1913;591;Parts Juhan
1914;591;Pomerants Marko
1915;591;Karjatse Tõnu
1916;591;Lopp Nele
1917;591;Ruussaar Anne Liis
1918;592;Eentalu Riina
1919;592;Karjatse Tõnu
1920;592;Kompus Meelis
1921;592;Lopp Nele
1922;592;Liik Olev
1923;592;Joonas Peep
1924;592;Rumvolt Hellat
1925;592;Habicht Jarno
1926;592;Martinson Merike
1927;592;Härma Tiit
1928;592;Raisma Mariann
1929;592;Liiver-Holmström Elviira
1930;593;Kiisler Indrek
1931;593;Kelt Toomas
1932;593;Hallik Ülle
1933;593;Talur Piret
1934;593;Aav Erlend
1935;593;Trink Elmar
1936;593;Nurmeots Sulo
1937;594;Kelmsaar Vallo
1938;594;Laugen Marje
1939;594;Jõemaa Lehte
1940;594;Vare Kai
1941;594;Lang Merike
1942;594;Eentalu Riina
1943;594;Krigul Ülo
1944;595;Eentalu Riina
1945;595;Mardisalu Mart
1946;595;Parts Juhan
1947;595;Paet Urmas
1948;595;Tammert Aleksander
1949;595;Jaanson Jüri
1950;595;Pertelson Indrek
1951;595;Kasepalu Margus
1952;595;Kiisler Indrek
1953;595;Jõe Henn
1954;595;Itse Birgit
1955;595;Kraft Märt
1956;595;Karjatse Tõnu
1957;595;Kelt Toomas
1958;595;Loik Rein
1959;595;Aaviksoo Jaak
1960;595;Lehtsaar Tõnu
1961;596;Kiisler Indrek
1962;596;Hanson Margus
1963;596;Abner Kadri
1964;596;Itse Birgit
1965;596;Erm Annely
1966;596;Paavo Vambola
1967;596;Ergma Ene
1968;596;Oviir Mihkel
1969;596;Maiberg Tarmo
1970;596;Tammemäe Olavi
1971;596;Kana Aadu
1972;596;Noormägi Valdur
1973;596;Mäe Aivar
1974;597;Kelmsaar Vallo
1975;597;Rüütel Arnold
1976;597;Kompus Meelis
1977;597;Siimann Ain
1978;597;Parts Juhan
1979;597;Šalda Toomas
1980;597;Järvelaid Peeter
1981;597;Anvelt Andres
1982;597;Taro Igor
1983;597;Karjatse Tõnu
1984;597;Pruuden Ester
1985;597;Peterson Peep
1986;597;Kiisler Indrek
1987;597;Pajo Raine
1988;597;Jõe Henn
1989;597;Piirsalu Jaanus
1990;597;Kokk Aavo
1991;597;Mikkin Moona
1992;597;Kundla Rene
1993;597;Viik Linnar
1994;597;Õunapuu Kaili
1995;598;Karjatse Tõnu
1996;598;Kelmsaar Vallo
1997;598;Paavo Vambola
1998;598;Lopp Nele
1999;598;Abner Kadri
2000;598;Parts Juhan
2001;598;Leivo Margus
2002;598;Koff Priit
2003;598;Pill Tarmo
2004;598;Hein Harri
2005;598;Kuningas Neeme
2006;598;Volmer Arvo
2007;598;Laul Venno
2008;599;Kelmsaar Vallo
2009;599;Parts Juhan
2010;599;Peegel Erki
2011;599;Leivo Margus
2012;599;Madisson Tiit
2013;599;Eentalu Riina
2014;599;Antropov Robert
2015;599;Kartanas Nansi
2016;599;Kompus Meelis
2017;599;Miilvee Tõnu
2018;599;Trossek Andreas
2019;599;Kruuda Ruta
2020;599;Kalikova Nelli
2021;599;Vare Kai
2022;599;Pedajas Priit
2023;599;Toming Ülle
2024;599;Neimar Reet
2025;599;Purje Pille-Riin
2026;600;Kompus Meelis
2027;600;Eentalu Riina
2028;600;Paavo Vambola
2029;600;Lukas Jaan
2030;600;Altosaar Aimar
2031;600;Kelam Tunne
2032;600;Pomerants Marko
2033;600;Metsallik Ruth
2034;600;Tuiksoo Ester
2035;600;Kokk Aivar
2036;601;Vare Kai
2037;601;Karjatse Tõnu
2038;601;Usk Maria
2039;601;Poola Tõnu
2040;601;Kanarik Uno
2041;601;Tulli Jaanus
2042;602;Kelmsaar Vallo
2043;602;Jõgi Aivar
2044;602;Priske Marika
2045;602;Kompus Meelis
2046;602;Mälberg Mall
2047;602;Vittorino Antonio
2048;602;Leivo Margus
2049;602;Eentalu Riina
2050;602;Aaviksoo Peep
2051;602;Kaal Mati
2052;603;Eentalu Riina
2053;603;Kiisler Indrek
2054;603;Kalda Indrek
2055;603;Kärner Kaja
2056;603;Kelmsaar Vallo
2057;603;Maiberg Tarmo
2058;603;Leivo Margus
2059;603;Kelt Toomas
2060;603;Lobja Tiina
2061;603;Kastepõld Jaak
2062;603;Pomerants Marko
2063;603;Sults Märt
2064;603;Lausing Tarmo
2065;603;Leemets Peeter
2066;603;Raidma Mati
2067;603;Lintu Hannu
2068;603;Mikk Arne
2069;604;Mälberg Mall
2070;604;Kompus Meelis
